时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782832655.109230	0.270973	0.032608	0.249619	0.062823
1782832655.126005	0.275602	0.045406	0.211155	0.062883
1782832655.140019	0.276176	0.046659	0.214405	0.062883
1782832655.157334	0.276359	0.042281	0.213696	0.062832
1782832655.179669	0.271651	0.030227	0.241454	0.063229
1782832655.198394	0.271458	0.035422	0.233144	0.063063
1782832655.215767	0.277344	0.037603	0.239804	0.062853
1782832655.239447	0.275297	0.049460	0.227416	0.063518
1782832655.255845	0.278503	0.032113	0.207012	0.063116
1782832655.276633	0.280820	0.030244	0.237797	0.063252
1782832655.290406	0.280706	0.032052	0.241036	0.063296
1782832655.304338	0.280893	0.040990	0.240049	0.063111
1782832655.318521	0.277871	0.057319	0.274573	0.063459
1782832655.334079	0.277234	0.059569	0.260150	0.063295
1782832655.347657	0.277645	0.067754	0.243540	0.063506
1782832655.361145	0.281642	0.046751	0.259863	0.063016
1782832655.374818	0.281719	0.058040	0.244887	0.063305
1782832655.389610	0.276759	0.042599	0.256285	0.063529
1782832655.404007	0.274395	0.047360	0.272716	0.063018
1782832655.419424	0.270131	0.045664	0.272553	0.062800
1782832655.436981	0.269558	0.037966	0.275587	0.063056
1782832655.450575	0.269522	0.041697	0.279789	0.063157
1782832655.465701	0.267617	0.060123	0.278920	0.062916
1782832655.480909	0.268048	0.078585	0.288646	0.062520
1782832655.495764	0.267682	0.062293	0.292852	0.062912
1782832655.508922	0.269319	0.069521	0.276389	0.062967
1782832655.523378	0.274222	0.075606	0.275411	0.062580
1782832655.538182	0.270782	0.069626	0.293167	0.062377
1782832655.554770	0.270949	0.061421	0.284065	0.062438
1782832655.569052	0.270987	0.059233	0.280046	0.062275
1782832655.584498	0.273684	0.048743	0.284934	0.061794
1782832655.598803	0.273768	0.055695	0.285015	0.062076
1782832655.613419	0.276603	0.061263	0.281317	0.061741
1782832655.627036	0.275206	0.076811	0.286744	0.061662
1782832655.642457	0.275206	0.076811	0.286744	0.061662
1782832655.658937	0.276087	0.092729	0.297806	0.062128
1782832655.674659	0.276638	0.080089	0.304536	0.061564
1782832655.688697	0.278236	0.086231	0.299741	0.061544
1782832655.704211	0.278647	0.076381	0.271471	0.062179
1782832655.718356	0.278697	0.097589	0.267304	0.061285
1782832655.734836	0.281501	0.089555	0.268452	0.061304
1782832655.748291	0.283668	0.101130	0.275703	0.061399
1782832655.764883	0.277252	0.096316	0.280195	0.061231
1782832655.781542	0.277124	0.105998	0.280842	0.060757
1782832655.798153	0.274465	0.105389	0.273426	0.060689
1782832655.812079	0.272729	0.112471	0.279515	0.060655
1782832655.826995	0.270660	0.093648	0.292336	0.060593
1782832655.844189	0.269451	0.117204	0.296543	0.060540
1782832655.857370	0.267689	0.120586	0.297164	0.060823
1782832655.870675	0.267587	0.100782	0.306623	0.060898
1782832655.884890	0.269171	0.087441	0.299494	0.060104
1782832655.898890	0.269164	0.077058	0.299636	0.059870
1782832655.913105	0.271257	0.073920	0.288435	0.060243
1782832655.926958	0.273670	0.077114	0.289646	0.060240
1782832655.940744	0.273670	0.077114	0.289646	0.060240
1782832655.957323	0.271297	0.087503	0.278262	0.059284
1782832655.971650	0.270891	0.081820	0.271222	0.059727
1782832655.985937	0.275806	0.077012	0.275121	0.058894
1782832656.000656	0.274190	0.095486	0.286146	0.058950
1782832656.014916	0.274097	0.116313	0.291234	0.059064
1782832656.028539	0.271178	0.110224	0.299568	0.059131
1782832656.043803	0.270033	0.104120	0.316456	0.058500
1782832656.056907	0.274036	0.123556	0.313506	0.058299
1782832656.071691	0.274076	0.090084	0.327937	0.058343
1782832656.087254	0.274224	0.099245	0.310503	0.058255
1782832656.102836	0.275565	0.105086	0.292715	0.057667
1782832656.118004	0.275409	0.106970	0.291978	0.057475
1782832656.132740	0.272419	0.089611	0.299780	0.057470
1782832656.148989	0.272539	0.071859	0.304015	0.057282
1782832656.163760	0.272921	0.097721	0.307656	0.057004
1782832656.177727	0.272709	0.086757	0.312938	0.057015
1782832656.191917	0.274033	0.089699	0.296092	0.057070
1782832656.206625	0.268847	0.096532	0.294049	0.057264
1782832656.221596	0.268769	0.095748	0.295478	0.057284
1782832656.237604	0.267768	0.099604	0.294766	0.057676
1782832656.252027	0.271010	0.101342	0.303265	0.057786
1782832656.266275	0.268237	0.096462	0.306421	0.057665
1782832656.279929	0.266508	0.107172	0.281959	0.058057
1782832656.294992	0.266462	0.107966	0.280489	0.057663
1782832656.309255	0.268072	0.085052	0.284502	0.057159
1782832656.323857	0.271358	0.088636	0.288541	0.057119
1782832656.337116	0.271304	0.081916	0.287897	0.057083
1782832656.352653	0.265176	0.071668	0.306844	0.056823
1782832656.367010	0.261453	0.068155	0.310877	0.056175
1782832656.382514	0.273571	0.065135	0.285674	0.056293
1782832656.397603	0.273926	0.071728	0.283434	0.055601
1782832656.413146	0.271142	0.073928	0.291109	0.055867
1782832656.427565	0.267621	0.080968	0.276601	0.055579
1782832656.441359	0.271619	0.083837	0.285158	0.055579
1782832656.458732	0.278520	0.090874	0.307144	0.055326
1782832656.476828	0.278722	0.076927	0.304658	0.055634
1782832656.490972	0.279948	0.096266	0.301548	0.055432
1782832656.506105	0.279420	0.082544	0.285930	0.055570
1782832656.521179	0.280303	0.081703	0.278677	0.055332
1782832656.535522	0.280439	0.082084	0.275880	0.055454
1782832656.549144	0.280466	0.066994	0.300700	0.055676
1782832656.564004	0.275230	0.054651	0.311632	0.055597
1782832656.577670	0.275109	0.053977	0.307897	0.055616
1782832656.592695	0.273370	0.055177	0.293911	0.055611
1782832656.606207	0.277632	0.069407	0.289896	0.055813
1782832656.620186	0.274414	0.063938	0.284234	0.055528
1782832656.636487	0.274381	0.062062	0.282601	0.055529
1782832656.650826	0.269538	0.093678	0.292624	0.055188
1782832656.666638	0.270557	0.082612	0.282832	0.055751
1782832656.680448	0.264671	0.080282	0.287257	0.055785
1782832656.695660	0.264781	0.084575	0.274791	0.055545
1782832656.710243	0.264684	0.087651	0.273701	0.055526
1782832656.724090	0.261839	0.104130	0.286376	0.055646
1782832656.738212	0.263703	0.090309	0.277366	0.055646
1782832656.752546	0.263435	0.084869	0.286252	0.055482
1782832656.768126	0.261814	0.086387	0.304102	0.055592
1782832656.783197	0.266918	0.084757	0.293339	0.055531
1782832656.798080	0.262694	0.081097	0.289116	0.055756
1782832656.812243	0.262578	0.073211	0.293361	0.055727
1782832656.827985	0.266809	0.081835	0.286182	0.055741
1782832656.844749	0.268186	0.086653	0.285838	0.055372
1782832656.862650	0.269967	0.083277	0.278008	0.055643
1782832656.880372	0.275620	0.053756	0.281763	0.055232
1782832656.894142	0.275926	0.070408	0.270508	0.055332
1782832656.907380	0.277764	0.051593	0.271840	0.055420
1782832656.920941	0.278958	0.075105	0.270675	0.054952
1782832656.935276	0.284578	0.092306	0.255106	0.054628
1782832656.949480	0.284873	0.084715	0.264548	0.055028
1782832656.963515	0.277765	0.071030	0.286499	0.054447
1782832656.977338	0.280875	0.060847	0.262953	0.054276
1782832656.995523	0.277050	0.059023	0.279037	0.054412
1782832657.036713	0.275889	0.051166	0.284324	0.054150
1782832657.050424	0.275971	0.051092	0.289163	0.054192
1782832657.064933	0.272049	0.056775	0.267576	0.054178
1782832657.079158	0.272027	0.056377	0.267736	0.054153
1782832657.096138	0.269409	0.051315	0.284258	0.054442
1782832657.110157	0.269247	0.059594	0.284493	0.054570
1782832657.125577	0.266734	0.083392	0.283763	0.053377
1782832657.139173	0.263514	0.078102	0.280160	0.053377
1782832657.153085	0.263002	0.079645	0.270573	0.053718
1782832657.166298	0.266463	0.080496	0.257829	0.053712
1782832657.179646	0.266010	0.078404	0.268954	0.053144
1782832657.196421	0.270771	0.096415	0.266107	0.052822
1782832657.209812	0.267941	0.082767	0.256550	0.052803
1782832657.224464	0.265604	0.054390	0.273208	0.052828
1782832657.238813	0.265604	0.054390	0.273208	0.052828
1782832657.253744	0.266356	0.059826	0.283356	0.052944
1782832657.269137	0.270317	0.067966	0.305261	0.053123
1782832657.283973	0.268330	0.057479	0.321206	0.052923
1782832657.299497	0.268324	0.068375	0.316143	0.053101
1782832657.313560	0.265165	0.060633	0.295111	0.052773
1782832657.327274	0.273614	0.061749	0.299256	0.052853
1782832657.344318	0.269439	0.053553	0.299230	0.052853
1782832657.358553	0.270252	0.052457	0.303282	0.053070
1782832657.373614	0.270514	0.062935	0.301785	0.052250
